Model,Scenario,model.short,scenario.short,sector,Region,year,out,unit.out,energy,unit.energy,value.nonnorm,series,Unit,value.nonnorm.2020,value
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Australia_NZ,2030,1730.14403486468,billion US$2010/yr,5.54143345786081,EJ/yr,0.00320287406492964,all,EJ/yr per billion US$2010/yr,0.00367866356700157,0.870662404048072
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Australia_NZ,2035,1936.52922132378,billion US$2010/yr,5.76574775699674,EJ/yr,0.00297736160833936,all,EJ/yr per billion US$2010/yr,0.00367866356700157,0.809359582389365
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Australia_NZ,2040,2160.05763799241,billion US$2010/yr,5.97179470911769,EJ/yr,0.00276464600021876,all,EJ/yr per billion US$2010/yr,0.00367866356700157,0.751535428523077
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Australia_NZ,2045,2403.16218874349,billion US$2010/yr,6.21251405815314,EJ/yr,0.00258514139713616,all,EJ/yr per billion US$2010/yr,0.00367866356700157,0.70273928290846
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Australia_NZ,2050,2650.80081152434,billion US$2010/yr,6.45904220076196,EJ/yr,0.0024366380803421,all,EJ/yr per billion US$2010/yr,0.00367866356700157,0.662370460348506
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Australia_NZ,2055,2907.78848287102,billion US$2010/yr,6.75442782924275,EJ/yr,0.0023228745381692,all,EJ/yr per billion US$2010/yr,0.00367866356700157,0.631445223478957
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Australia_NZ,2060,3191.13330745036,billion US$2010/yr,7.04477990644638,EJ/yr,0.00220761065982386,all,EJ/yr per billion US$2010/yr,0.00367866356700157,0.600112138447946
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Australia_NZ,2065,3495.94119466824,billion US$2010/yr,7.33247927602551,EJ/yr,0.0020974263775399,all,EJ/yr per billion US$2010/yr,0.00367866356700157,0.570159879896134
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Australia_NZ,2070,3814.54206027297,billion US$2010/yr,7.59215240234779,EJ/yr,0.00199031817774857,all,EJ/yr per billion US$2010/yr,0.00367866356700157,0.541043816999785
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Australia_NZ,2075,4133.22013960729,billion US$2010/yr,7.80496394209819,EJ/yr,0.00188834944146957,all,EJ/yr per billion US$2010/yr,0.00367866356700157,0.513324854821866
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Australia_NZ,2080,4451.65818817247,billion US$2010/yr,7.96501265794455,EJ/yr,0.00178922377263974,all,EJ/yr per billion US$2010/yr,0.00367866356700157,0.486378745990658
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Australia_NZ,2085,4763.89171063951,billion US$2010/yr,8.07730601320081,EJ/yr,0.00169552678856264,all,EJ/yr per billion US$2010/yr,0.00367866356700157,0.460908359158445
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Australia_NZ,2090,5072.51635167127,billion US$2010/yr,8.13010185874776,EJ/yr,0.00160277489417439,all,EJ/yr per billion US$2010/yr,0.00367866356700157,0.435694883476606
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Australia_NZ,2095,5380.52562189536,billion US$2010/yr,8.12592147711752,EJ/yr,0.00151024677664393,all,EJ/yr per billion US$2010/yr,0.00367866356700157,0.41054223881498
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Australia_NZ,2100,5686.4495998003,billion US$2010/yr,8.07603987423757,EJ/yr,0.00142022535019412,all,EJ/yr per billion US$2010/yr,0.00367866356700157,0.386071007670789
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Brazil,1990,,billion US$2010/yr,,EJ/yr,,all,EJ/yr per billion US$2010/yr,0.00428331378193499,
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Brazil,1995,,billion US$2010/yr,,EJ/yr,,all,EJ/yr per billion US$2010/yr,0.00428331378193499,
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Brazil,2000,,billion US$2010/yr,,EJ/yr,,all,EJ/yr per billion US$2010/yr,0.00428331378193499,
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Brazil,2005,1924.37996569278,billion US$2010/yr,7.788010747,EJ/yr,0.0040470233975837,all,EJ/yr per billion US$2010/yr,0.00428331378193499,0.944834677919734
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Brazil,2010,2394.93791968316,billion US$2010/yr,9.67713177,EJ/yr,0.00404066079979236,all,EJ/yr per billion US$2010/yr,0.00428331378193499,0.943349239748433
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Brazil,2015,2534.93043050085,billion US$2010/yr,10.649514232,EJ/yr,0.00420110710095341,all,EJ/yr per billion US$2010/yr,0.00428331378193499,0.980807691155318
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Brazil,2020,2551.66859669061,billion US$2010/yr,10.9295972671356,EJ/yr,0.00428331378193499,all,EJ/yr per billion US$2010/yr,0.00428331378193499,1
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Brazil,2025,2802.35008535576,billion US$2010/yr,11.4511994900526,EJ/yr,0.00408628441888582,all,EJ/yr per billion US$2010/yr,0.00428331378193499,0.95400071694954
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Brazil,2030,3210.2054855923,billion US$2010/yr,12.1964534113611,EJ/yr,0.0037992749891245,all,EJ/yr per billion US$2010/yr,0.00428331378193499,0.886994318545623
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Brazil,2035,3650.63441666977,billion US$2010/yr,12.686527176758,EJ/yr,0.00347515684365105,all,EJ/yr per billion US$2010/yr,0.00428331378193499,0.811324367200841
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Brazil,2040,4111.60088227684,billion US$2010/yr,12.9543730720253,EJ/yr,0.00315068836760529,all,EJ/yr per billion US$2010/yr,0.00428331378193499,0.735572626244059
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Brazil,2045,4578.023118791,billion US$2010/yr,13.2793520602083,EJ/yr,0.00290067387508415,all,EJ/yr per billion US$2010/yr,0.00428331378193499,0.677203217592377
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Brazil,2050,5040.31022052458,billion US$2010/yr,13.6319038844286,EJ/yr,0.0027045763629624,all,EJ/yr per billion US$2010/yr,0.00428331378193499,0.631421488280649
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Brazil,2055,5513.63111661768,billion US$2010/yr,14.0437207340408,EJ/yr,0.00254709109786363,all,EJ/yr per billion US$2010/yr,0.00428331378193499,0.594654332495104
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Brazil,2060,5995.36533231779,billion US$2010/yr,14.382315540008,EJ/yr,0.00239890561171989,all,EJ/yr per billion US$2010/yr,0.00428331378193499,0.560058341239754
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Brazil,2065,6466.67557734414,billion US$2010/yr,14.6604000538663,EJ/yr,0.00226706904939359,all,EJ/yr per billion US$2010/yr,0.00428331378193499,0.529279236780416
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Brazil,2070,6934.90040048232,billion US$2010/yr,14.9021671909307,EJ/yr,0.00214886535211007,all,EJ/yr per billion US$2010/yr,0.00428331378193499,0.501682916897888
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Brazil,2075,7416.48797133844,billion US$2010/yr,15.0756666851423,EJ/yr,0.00203272313572183,all,EJ/yr per billion US$2010/yr,0.00428331378193499,0.474567878798631
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Brazil,2080,7890.04708518787,billion US$2010/yr,15.1287436102878,EJ/yr,0.00191744655601476,all,EJ/yr per billion US$2010/yr,0.00428331378193499,0.447654935788654
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Brazil,2085,8355.66269456598,billion US$2010/yr,15.1179455047101,EJ/yr,0.00180930538454381,all,EJ/yr per billion US$2010/yr,0.00428331378193499,0.422407854445457
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Brazil,2090,8820.06886841267,billion US$2010/yr,15.0555620173641,EJ/yr,0.0017069664922099,all,EJ/yr per billion US$2010/yr,0.00428331378193499,0.398515396982842
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Brazil,2095,9290.82152195505,billion US$2010/yr,14.9554386825221,EJ/yr,0.00160970035288925,all,EJ/yr per billion US$2010/yr,0.00428331378193499,0.375807245240406
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Brazil,2100,9767.75211382332,billion US$2010/yr,14.7650608864061,EJ/yr,0.00151161298058645,all,EJ/yr per billion US$2010/yr,0.00428331378193499,0.352907365078349
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Canada,1990,,billion US$2010/yr,,EJ/yr,,all,EJ/yr per billion US$2010/yr,0.0057877357823944,
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Canada,1995,,billion US$2010/yr,,EJ/yr,,all,EJ/yr per billion US$2010/yr,0.0057877357823944,
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Canada,2000,,billion US$2010/yr,,EJ/yr,,all,EJ/yr per billion US$2010/yr,0.0057877357823944,
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Canada,2005,1261.44915298618,billion US$2010/yr,8.021039524,EJ/yr,0.00635859123216509,all,EJ/yr per billion US$2010/yr,0.0057877357823944,1.09863191258785
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Canada,2010,1335.04655990769,billion US$2010/yr,7.968838662,EJ/yr,0.00596895936165028,all,EJ/yr per billion US$2010/yr,0.0057877357823944,1.03131165382621
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Canada,2015,1491.45430355816,billion US$2010/yr,8.818164485,EJ/yr,0.00591246038444659,all,EJ/yr per billion US$2010/yr,0.0057877357823944,1.02154980924174
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Canada,2020,1599.35772324142,billion US$2010/yr,9.2566599236532,EJ/yr,0.0057877357823944,all,EJ/yr per billion US$2010/yr,0.0057877357823944,1
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Canada,2025,1782.17521599004,billion US$2010/yr,9.66703426844066,EJ/yr,0.00542428947597635,all,EJ/yr per billion US$2010/yr,0.0057877357823944,0.937204060433511
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Canada,2030,1945.95061698347,billion US$2010/yr,9.8424834930258,EJ/yr,0.00505793076511017,all,EJ/yr per billion US$2010/yr,0.0057877357823944,0.87390491813669
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Canada,2035,2132.73163148079,billion US$2010/yr,9.9883916188722,EJ/yr,0.00468337950796796,all,EJ/yr per billion US$2010/yr,0.0057877357823944,0.809190274755499
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Canada,2040,2332.21048185854,billion US$2010/yr,10.076470375076,EJ/yr,0.00432056645549678,all,EJ/yr per billion US$2010/yr,0.0057877357823944,0.746503748260146
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Canada,2045,2535.18218782473,billion US$2010/yr,10.1612666058133,EJ/yr,0.00400810113553693,all,EJ/yr per billion US$2010/yr,0.0057877357823944,0.692516259593103
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Canada,2050,2734.56437687868,billion US$2010/yr,10.3155616889167,EJ/yr,0.00377228701439138,all,EJ/yr per billion US$2010/yr,0.0057877357823944,0.651772498991096
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Canada,2055,2935.34266538246,billion US$2010/yr,10.5792599073404,EJ/yr,0.00360409707258555,all,EJ/yr per billion US$2010/yr,0.0057877357823944,0.622712785809744
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Canada,2060,3154.33987324758,billion US$2010/yr,10.8303860346072,EJ/yr,0.00343348734436048,all,EJ/yr per billion US$2010/yr,0.0057877357823944,0.593234984016502
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Canada,2065,3398.20031982253,billion US$2010/yr,11.0644001592671,EJ/yr,0.00325595877756993,all,EJ/yr per billion US$2010/yr,0.0057877357823944,0.562561751259304
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Canada,2070,3661.45038451307,billion US$2010/yr,11.2988289383974,EJ/yr,0.00308588885600863,all,EJ/yr per billion US$2010/yr,0.0057877357823944,0.533177216796167
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Canada,2075,3932.08546296086,billion US$2010/yr,11.4792158044139,EJ/yr,0.00291937088157032,all,EJ/yr per billion US$2010/yr,0.0057877357823944,0.504406384695497
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Canada,2080,4208.2941288917,billion US$2010/yr,11.56666683077,EJ/yr,0.00274854049562743,all,EJ/yr per billion US$2010/yr,0.0057877357823944,0.474890457851957
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Canada,2085,4482.91985697453,billion US$2010/yr,11.587374928345,EJ/yr,0.00258478297583602,all,EJ/yr per billion US$2010/yr,0.0057877357823944,0.446596574725927
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Canada,2090,4757.61811709067,billion US$2010/yr,11.5420017586009,EJ/yr,0.00242600424719648,all,EJ/yr per billion US$2010/yr,0.0057877357823944,0.419162922843869
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Canada,2095,5035.45790092704,billion US$2010/yr,11.4357750550992,EJ/yr,0.00227104968010831,all,EJ/yr per billion US$2010/yr,0.0057877357823944,0.392390006298589
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Canada,2100,5316.69266403663,billion US$2010/yr,11.2822912288649,EJ/yr,0.00212205066980474,all,EJ/yr per billion US$2010/yr,0.0057877357823944,0.366646085721427
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Central America and Caribbean,1990,,billion US$2010/yr,,EJ/yr,,all,EJ/yr per billion US$2010/yr,0.00423420627818706,
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Central America and Caribbean,1995,,billion US$2010/yr,,EJ/yr,,all,EJ/yr per billion US$2010/yr,0.00423420627818706,
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Central America and Caribbean,2000,,billion US$2010/yr,,EJ/yr,,all,EJ/yr per billion US$2010/yr,0.00423420627818706,
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Central America and Caribbean,2005,414.212576283354,billion US$2010/yr,2.20613755571,EJ/yr,0.00532609988693542,all,EJ/yr per billion US$2010/yr,0.00423420627818706,1.25787444848244
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Central America and Caribbean,2010,506.737862914309,billion US$2010/yr,2.51924391727,EJ/yr,0.0049714933531541,all,EJ/yr per billion US$2010/yr,0.00423420627818706,1.17412639501416
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Central America and Caribbean,2015,606.676026489868,billion US$2010/yr,2.76168153145,EJ/yr,0.00455215207271112,all,EJ/yr per billion US$2010/yr,0.00423420627818706,1.07508982171275
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Central America and Caribbean,2020,665.62713383447,billion US$2010/yr,2.81840258901357,EJ/yr,0.00423420627818706,all,EJ/yr per billion US$2010/yr,0.00423420627818706,1
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Central America and Caribbean,2025,759.271607099252,billion US$2010/yr,3.00107665372334,EJ/yr,0.00395257326319465,all,EJ/yr per billion US$2010/yr,0.00423420627818706,0.93348623177778
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Central America and Caribbean,2030,885.354790751724,billion US$2010/yr,3.2403949652387,EJ/yr,0.00365999596894641,all,EJ/yr per billion US$2010/yr,0.00423420627818706,0.864387733729754
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Central America and Caribbean,2035,1026.20899604395,billion US$2010/yr,3.47963943038142,EJ/yr,0.00339077073363757,all,EJ/yr per billion US$2010/yr,0.00423420627818706,0.80080433282277
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Central America and Caribbean,2040,1187.32565489003,billion US$2010/yr,3.73109763219106,EJ/yr,0.00314243831658521,all,EJ/yr per billion US$2010/yr,0.00423420627818706,0.74215522582681
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Central America and Caribbean,2045,1370.91738319373,billion US$2010/yr,3.99329622150868,EJ/yr,0.00291286424000677,all,EJ/yr per billion US$2010/yr,0.00423420627818706,0.687936309341538
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Central America and Caribbean,2050,1575.47688698886,billion US$2010/yr,4.29026465718764,EJ/yr,0.00272315302916784,all,EJ/yr per billion US$2010/yr,0.00423420627818706,0.643131876497478
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Central America and Caribbean,2055,1802.338674815,billion US$2010/yr,4.6195925979859,EJ/yr,0.00256311017598292,all,EJ/yr per billion US$2010/yr,0.00423420627818706,0.605334272254765
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Central America and Caribbean,2060,2051.96940893912,billion US$2010/yr,4.96711373483276,EJ/yr,0.00242065681544482,all,EJ/yr per billion US$2010/yr,0.00423420627818706,0.571690809660143
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Central America and Caribbean,2065,2328.21023113825,billion US$2010/yr,5.33855682772256,EJ/yr,0.00229298744431364,all,EJ/yr per billion US$2010/yr,0.00423420627818706,0.541538908041914
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Central America and Caribbean,2070,2631.5390330957,billion US$2010/yr,5.71415310697364,EJ/yr,0.00217141111536225,all,EJ/yr per billion US$2010/yr,0.00423420627818706,0.512826010992544
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Central America and Caribbean,2075,2961.41711413273,billion US$2010/yr,6.06763674024069,EJ/yr,0.00204889635819426,all,EJ/yr per billion US$2010/yr,0.00423420627818706,0.483891483688301
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Central America and Caribbean,2080,3318.27689069012,billion US$2010/yr,6.38058274020119,EJ/yr,0.00192286025259158,all,EJ/yr per billion US$2010/yr,0.00423420627818706,0.454125313284188
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Central America and Caribbean,2085,3700.29294703822,billion US$2010/yr,6.66762519610537,EJ/yr,0.00180191819716389,all,EJ/yr per billion US$2010/yr,0.00423420627818706,0.425562213736883
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Central America and Caribbean,2090,4105.16168895634,billion US$2010/yr,6.91555378938299,EJ/yr,0.00168459961223626,all,EJ/yr per billion US$2010/yr,0.00423420627818706,0.397854875638592
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Central America and Caribbean,2095,4531.09203456915,billion US$2010/yr,7.12685852987403,EJ/yr,0.00157287878407698,all,EJ/yr per billion US$2010/yr,0.00423420627818706,0.371469569675863
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Central America and Caribbean,2100,4975.64678061665,billion US$2010/yr,7.28185495967246,EJ/yr,0.00146349917523084,all,EJ/yr per billion US$2010/yr,0.00423420627818706,0.345637193627105
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Central Asia,1990,,billion US$2010/yr,,EJ/yr,,all,EJ/yr per billion US$2010/yr,0.00770542611733574,
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Central Asia,1995,,billion US$2010/yr,,EJ/yr,,all,EJ/yr per billion US$2010/yr,0.00770542611733574,
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Central Asia,2000,,billion US$2010/yr,,EJ/yr,,all,EJ/yr per billion US$2010/yr,0.00770542611733574,
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Central Asia,2005,336.751535008295,billion US$2010/yr,4.0081205127,EJ/yr,0.0119023080699581,all,EJ/yr per billion US$2010/yr,0.00770542611733574,1.54466578339907
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Central Asia,2010,497.434017669391,billion US$2010/yr,5.0644461068,EJ/yr,0.0101811414718444,all,EJ/yr per billion US$2010/yr,0.00770542611733574,1.32129506101405
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Central Asia,2015,647.600053967095,billion US$2010/yr,5.2191286494,EJ/yr,0.00805918501307782,all,EJ/yr per billion US$2010/yr,0.00770542611733574,1.0459103611345
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Central Asia,2020,730.65846020633,billion US$2010/yr,5.63003478212617,EJ/yr,0.00770542611733574,all,EJ/yr per billion US$2010/yr,0.00770542611733574,1
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Central Asia,2025,841.9483841768,billion US$2010/yr,6.17057460084432,EJ/yr,0.00732892267128405,all,EJ/yr per billion US$2010/yr,0.00770542611733574,0.951137881238699
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Central Asia,2030,1004.74931497749,billion US$2010/yr,6.62792715407151,EJ/yr,0.0065965978331819,all,EJ/yr per billion US$2010/yr,0.00770542611733574,0.856097733302616
GCAM 5.3+ NGFS,Current Policies,gcam,current,all,Central Asia,2035,1170.5453409881,billion US$2010/yr,6.86989057482096,EJ/yr,0.00586896580103581,all,EJ/yr per billion US$2010/yr,0.00770542611733574,0.761666611510525
